Datetime,Global_active_power_sum,Global_active_power_mean,Global_active_power_max,Global_active_power_min,Global_active_power_std,Global_reactive_power_mean,Voltage_mean,Global_intensity_mean,Sub_metering_1,Sub_metering_2,Sub_metering_3,Daily_energy_kWh,Sub_metering_remainder,date,day,day_of_week,day_name,is_weekend,month,month_name,year,quarter,day_of_year,Lag_1_kWh,Lag_7_kWh,Rolling_Mean_7
2007-10-28,512.158,0.3556652777777778,1.516,0.196,0.2953479222542607,0.06409583333333334,240.86605555555556,1.485277777777778,0.0,283.0,1765.0,8.535966666666667,6487.966666666667,2007-10-28,28,6,Sunday,1,10,Oct,2007,4,301,29.761466666666667,32.36566666666667,26.351323809523812
2007-10-29,545.428,0.37876944444444444,1.606,0.194,0.33564710141614335,0.06041527777777778,241.19330555555555,1.5744444444444443,0.0,269.0,2749.0,9.090466666666666,6072.466666666665,2007-10-29,29,0,Monday,0,10,Oct,2007,4,302,8.535966666666667,27.548266666666667,23.714495238095235
2007-10-30,811.008,0.5632,7.922,0.196,0.8292043417908236,0.06238888888888889,240.62592361111112,2.3513888888888888,0.0,1935.0,4256.0,13.5168,7325.799999999999,2007-10-30,30,1,Tuesday,0,10,Oct,2007,4,303,9.090466666666666,32.66153333333333,20.979533333333332
2007-10-31,1283.21,0.8911180555555556,6.206,0.196,1.015214104268453,0.07444444444444445,240.33897916666666,3.7423611111111112,0.0,4700.0,8915.0,21.386833333333335,7771.833333333336,2007-10-31,31,2,Wednesday,0,10,Oct,2007,4,304,13.5168,31.093933333333332,19.592804761904763
2007-11-01,496.216,0.3445944444444444,1.444,0.196,0.2909678693799451,0.05905972222222223,240.93840277777778,1.4359722222222224,0.0,293.0,1991.0,8.270266666666666,5986.266666666666,2007-11-01,1,3,Thursday,0,11,Nov,2007,4,305,21.386833333333335,30.898633333333333,16.360180952380954
2007-11-02,1443.602,1.002501388888889,5.582,0.194,0.9553940532991486,0.06483472222222222,239.3489861111111,4.202638888888889,1346.0,2115.0,12245.0,24.060033333333333,8354.033333333333,2007-11-02,2,4,Friday,0,11,Nov,2007,4,306,8.270266666666666,23.959466666666668,16.374547619047622
2007-11-03,492.55,0.3420486111111111,1.504,0.194,0.28667210931786175,0.06119722222222222,240.19050694444445,1.4343055555555557,0.0,282.0,1936.0,8.209166666666667,5991.166666666666,2007-11-03,3,5,Saturday,1,11,Nov,2007,4,307,24.060033333333333,29.761466666666667,13.29564761904762
2007-11-04,1485.686,1.0317263888888888,5.506,0.196,1.294414396988384,0.09639027777777777,240.20552083333334,4.384027777777778,0.0,4387.0,7068.0,24.761433333333333,13306.433333333334,2007-11-04,4,6,Sunday,1,11,Nov,2007,4,308,8.209166666666667,8.535966666666667,15.61357142857143
2007-11-05,1500.592,1.0420777777777779,3.844,0.218,0.7807738429323997,0.09121527777777777,239.65911111111112,4.39625,1265.0,397.0,6583.0,25.009866666666667,16764.86666666667,2007-11-05,5,0,Monday,0,11,Nov,2007,4,309,24.761433333333333,9.090466666666666,17.88777142857143
2007-11-06,2082.378,1.4460958333333334,5.844,0.218,1.087268125584048,0.13925416666666668,238.70195833333335,6.149861111111111,1105.0,5515.0,10690.0,34.706300000000006,17396.300000000003,2007-11-06,6,1,Tuesday,0,11,Nov,2007,4,310,25.009866666666667,13.5168,20.914842857142855
2007-11-07,1844.758,1.2810819444444446,6.456,0.216,1.2888586215882483,0.1343888888888889,239.5649097222222,5.481111111111111,5042.0,301.0,6374.0,30.745966666666668,19028.966666666667,2007-11-07,7,2,Wednesday,0,11,Nov,2007,4,311,34.706300000000006,21.386833333333335,22.251861904761906
2007-11-08,1501.06,1.0424027777777778,6.46,0.224,1.0565518458225185,0.09354027777777778,240.75264583333333,4.435,1715.0,314.0,6500.0,25.017666666666667,16488.666666666668,2007-11-08,8,3,Thursday,0,11,Nov,2007,4,312,30.745966666666668,8.270266666666666,24.64434761904762
2007-11-09,2171.226,1.5077958333333334,7.046,0.22,1.1186007242294722,0.07864027777777778,238.71543749999998,6.367222222222222,0.0,4573.0,15375.0,36.1871,16239.099999999999,2007-11-09,9,4,Friday,0,11,Nov,2007,4,313,25.017666666666667,24.060033333333333,26.376785714285717
2007-11-10,2611.6,1.813611111111111,6.622,0.222,1.4194133325541713,0.1650361111111111,239.11040972222222,7.706944444444445,3697.0,304.0,13767.0,43.526666666666664,25758.666666666664,2007-11-10,10,5,Saturday,1,11,Nov,2007,4,314,36.1871,8.209166666666667,31.42214285714286
2007-11-11,1887.124,1.3105027777777778,9.326,0.246,1.1943548466200549,0.12889583333333335,240.26026388888891,5.540555555555556,3445.0,320.0,6024.0,31.452066666666667,21663.066666666666,2007-11-11,11,6,Sunday,1,11,Nov,2007,4,315,43.526666666666664,24.761433333333333,32.377947619047625
2007-11-12,2156.146,1.4973236111111112,8.026,0.242,1.2647346721601402,0.09546388888888888,239.82559027777776,6.271944444444444,1018.0,4165.0,13281.0,35.93576666666667,17471.76666666667,2007-11-12,12,0,Monday,0,11,Nov,2007,4,316,31.452066666666667,25.009866666666667,33.938790476190476
2007-11-13,2214.398,1.537776388888889,8.848,0.222,1.4735863368480964,0.09788333333333334,241.12297916666668,6.4534722222222225,978.0,4933.0,11076.0,36.90663333333334,19919.63333333334,2007-11-13,13,1,Tuesday,0,11,Nov,2007,4,317,35.93576666666667,34.706300000000006,34.253123809523814
2007-11-14,2047.994,1.4222180555555555,4.604,0.226,0.8798325475316359,0.0983263888888889,239.9460277777778,5.9406944444444445,1055.0,295.0,16345.0,34.13323333333333,16438.23333333333,2007-11-14,14,2,Wednesday,0,11,Nov,2007,4,318,36.90663333333334,30.745966666666668,34.73701904761905
2007-11-15,1491.988,1.0361027777777778,4.874,0.212,1.0052649838878578,0.09240694444444444,239.98499305555558,4.396388888888889,1606.0,571.0,7503.0,24.866466666666668,15186.466666666667,2007-11-15,15,3,Thursday,0,11,Nov,2007,4,319,34.13323333333333,25.017666666666667,34.71541904761905
2007-11-16,2309.754,1.6039958333333333,6.606,0.224,1.247606449986513,0.08609583333333333,240.9835138888889,6.718055555555556,1991.0,4660.0,13564.0,38.4959,18280.9,2007-11-16,16,4,Friday,0,11,Nov,2007,4,320,24.866466666666668,36.1871,35.04524761904762
2007-11-17,2610.094,1.8125652777777779,6.498,0.216,1.4416862318168773,0.1166875,240.6034236111111,7.598888888888888,2588.0,2199.0,14990.0,43.50156666666667,23724.566666666666,2007-11-17,17,5,Saturday,1,11,Nov,2007,4,321,38.4959,43.526666666666664,35.0416619047619
2007-11-18,2183.858,1.5165680555555556,6.41,0.222,1.4225244469517941,0.11233472222222222,242.26045833333333,6.3476388888888895,5201.0,2097.0,7066.0,36.39763333333334,22033.63333333334,2007-11-18,18,6,Sunday,1,11,Nov,2007,4,322,43.50156666666667,31.452066666666667,35.74817142857143
2007-11-19,1723.654,1.1969819444444445,6.078,0.218,1.118773119197119,0.07779861111111111,242.76635416666664,5.00625,1089.0,253.0,10750.0,28.727566666666668,16635.56666666667,2007-11-19,19,0,Monday,0,11,Nov,2007,4,323,36.39763333333334,35.93576666666667,34.71842857142857
2007-11-20,2095.856,1.4554555555555557,6.26,0.218,1.1905314342796787,0.08668888888888888,241.33882638888886,6.090416666666667,1015.0,3954.0,11026.0,34.930933333333336,18935.933333333334,2007-11-20,20,1,Tuesday,0,11,Nov,2007,4,324,28.727566666666668,36.90663333333334,34.43618571428571
2007-11-21,1755.06,1.2187916666666667,5.954,0.216,1.0529656749617586,0.09138750000000001,241.4952048611111,5.120694444444444,1140.5,549.0,9470.5,29.250999999999998,18090.999999999996,2007-11-21,21,2,Wednesday,0,11,Nov,2007,4,325,34.930933333333336,34.13323333333333,33.73872380952381
2007-11-22,1932.378,1.3419291666666666,7.96,0.22,1.3045455072114904,0.09938055555555556,241.5650486111111,5.65625,2867.0,297.0,9001.0,32.2063,20041.3,2007-11-22,22,3,Thursday,0,11,Nov,2007,4,326,29.250999999999998,24.866466666666668,34.78727142857143
2007-11-23,2522.618,1.7518180555555556,7.308,0.214,1.439678675332616,0.09646666666666667,240.72236805555556,7.340694444444445,2168.0,6181.0,13685.0,42.04363333333333,20009.63333333333,2007-11-23,23,4,Friday,0,11,Nov,2007,4,327,32.2063,38.4959,35.294090476190476
2007-11-24,1899.054,1.3187875,6.068,0.214,1.1021571441399518,0.10452222222222222,241.80274305555557,5.512638888888889,1573.0,4131.0,13451.0,31.6509,12495.900000000001,2007-11-24,24,5,Saturday,1,11,Nov,2007,4,328,42.04363333333333,43.50156666666667,33.6011380952381
2007-11-25,1395.598,0.9691652777777777,6.456,0.214,1.110559658529028,0.08526111111111111,242.66115972222224,4.086666666666667,3556.0,279.0,5678.0,23.259966666666667,13746.966666666667,2007-11-25,25,6,Sunday,1,11,Nov,2007,4,329,31.6509,36.39763333333334,31.724328571428572
2007-11-26,1569.716,1.0900805555555555,6.34,0.214,1.0127384869674385,0.08128472222222222,241.11649305555557,4.601388888888889,1088.0,288.0,8926.0,26.16193333333333,15859.93333333333,2007-11-26,26,0,Monday,0,11,Nov,2007,4,330,23.259966666666667,28.727566666666668,31.357809523809525
2007-11-27,2801.012,1.9451472222222224,7.212,0.22,1.4365370880258281,0.09721805555555556,241.32109722222222,8.15625,1063.0,11020.0,15111.0,46.68353333333334,19489.53333333334,2007-11-27,27,1,Tuesday,0,11,Nov,2007,4,331,26.16193333333333,34.930933333333336,33.036752380952386
2007-11-28,1644.94,1.1423194444444444,5.75,0.224,1.0104142212871219,0.08016805555555556,242.89480555555556,4.775555555555556,1182.0,769.0,7810.0,27.415666666666667,17654.666666666668,2007-11-28,28,2,Wednesday,0,11,Nov,2007,4,332,46.68353333333334,29.250999999999998,32.7745619047619
2007-11-29,1719.458,1.1940680555555556,5.144,0.216,1.0394028265354949,0.0824375,242.73200347222223,5.015694444444445,2031.0,283.0,8818.0,28.657633333333333,17525.63333333333,2007-11-29,29,3,Thursday,0,11,Nov,2007,4,333,27.415666666666667,32.2063,32.267609523809526
2007-11-30,2331.728,1.6192555555555557,7.446,0.214,1.2654890799627245,0.10227777777777777,243.48774999999998,6.757222222222222,0.0,7941.0,13601.0,38.86213333333333,17320.13333333333,2007-11-30,30,4,Friday,0,11,Nov,2007,4,334,28.657633333333333,42.04363333333333,31.813109523809523
2007-12-01,3134.942,2.1770430555555556,7.738,0.214,1.6024922991016293,0.20061944444444443,240.2660833333333,9.191527777777777,9356.0,353.0,17847.0,52.24903333333334,24693.03333333334,2007-12-01,1,5,Saturday,1,12,Dec,2007,4,335,38.86213333333333,31.6509,34.7557
2007-12-02,2946.188,2.045963888888889,8.594,0.196,1.420503775342568,0.22575138888888888,240.73000694444445,8.618611111111111,2090.0,6915.0,10636.0,49.10313333333333,29462.13333333333,2007-12-02,2,6,Sunday,1,12,Dec,2007,4,336,52.24903333333334,23.259966666666667,38.44758095238095
2007-12-03,1762.06,1.2236527777777777,6.33,0.22,0.9681173330373615,0.09160694444444444,241.07959027777775,5.165555555555556,1141.0,299.0,10428.0,29.367666666666665,17499.666666666664,2007-12-03,3,0,Monday,0,12,Dec,2007,4,337,49.10313333333333,26.16193333333333,38.905542857142855
2007-12-04,2067.636,1.4358583333333332,7.448,0.22,1.4747460815116562,0.10070555555555555,241.53597916666666,6.045138888888889,1012.0,5828.0,8561.0,34.4606,19059.6,2007-12-04,4,1,Tuesday,0,12,Dec,2007,4,338,29.367666666666665,46.68353333333334,37.15940952380952
2007-12-05,2153.12,1.4952222222222222,7.604,0.242,1.2412080401008134,0.1238875,241.22788194444445,6.348194444444444,3422.0,295.0,10919.0,35.88533333333333,21249.33333333333,2007-12-05,5,2,Wednesday,0,12,Dec,2007,4,339,34.4606,27.415666666666667,38.3693619047619
2007-12-06,2487.934,1.7277319444444446,6.838,0.222,1.293613945495155,0.11245555555555556,239.7100972222222,7.337916666666667,4751.0,318.0,11908.0,41.46556666666667,24488.566666666666,2007-12-06,6,3,Thursday,0,12,Dec,2007,4,340,35.88533333333333,28.657633333333333,40.19906666666667
2007-12-07,1769.016,1.2284833333333334,7.154,0.222,1.044871729411919,0.10252777777777777,240.6710486111111,5.157916666666666,459.0,3710.0,10263.0,29.483600000000003,15051.600000000002,2007-12-07,7,4,Friday,0,12,Dec,2007,4,341,41.46556666666667,38.86213333333333,38.85927619047619
2007-12-08,2213.404,1.5370861111111112,6.222,0.222,1.4068527760117404,0.10718055555555556,239.55993055555555,6.508055555555556,1133.0,2354.0,12283.0,36.89006666666667,21120.066666666673,2007-12-08,8,5,Saturday,1,12,Dec,2007,4,342,29.483600000000003,52.24903333333334,36.6651380952381
2007-12-09,2274.584,1.5795722222222222,8.054,0.214,1.6615223125369991,0.1395388888888889,239.9150763888889,6.701527777777779,4176.0,2428.0,8728.0,37.90973333333333,22577.73333333333,2007-12-09,9,6,Sunday,1,12,Dec,2007,4,343,36.89006666666667,49.10313333333333,35.06608095238095
2007-12-10,1758.754,1.2213569444444443,7.312,0.214,1.1361114913291113,0.08681388888888888,241.90383333333335,5.174583333333333,1102.0,278.0,8281.0,29.312566666666665,19651.566666666666,2007-12-10,10,0,Monday,0,12,Dec,2007,4,344,37.90973333333333,29.367666666666665,35.05820952380952
2007-12-11,2305.104,1.6007666666666664,6.56,0.214,1.171562169212879,0.09284583333333334,241.4602361111111,6.7122222222222225,1050.0,3817.0,12740.0,38.4184,20811.4,2007-12-11,11,1,Tuesday,0,12,Dec,2007,4,345,29.312566666666665,34.4606,35.62360952380953
2007-12-12,1588.062,1.1028208333333334,5.256,0.208,0.9421213453942827,0.08117083333333333,242.47632638888888,4.591111111111111,1152.0,254.0,7759.0,26.467699999999997,17302.699999999997,2007-12-12,12,2,Wednesday,0,12,Dec,2007,4,346,38.4184,35.88533333333333,34.27823333333333
2007-12-13,1847.746,1.2831569444444446,6.1,0.216,1.1513976630808274,0.07742361111111111,241.82734027777778,5.419583333333334,1103.0,1448.0,8911.0,30.79576666666667,19333.76666666667,2007-12-13,13,3,Thursday,0,12,Dec,2007,4,347,26.467699999999997,41.46556666666667,32.753976190476195
2007-12-14,1974.808,1.3713944444444444,9.224,0.224,1.2107796189167233,0.1246875,241.9859236111111,5.757777777777778,980.0,3849.0,12941.0,32.913466666666665,15143.466666666667,2007-12-14,14,4,Friday,0,12,Dec,2007,4,348,30.79576666666667,29.483600000000003,33.24395714285715
2007-12-15,2736.876,1.9006083333333335,8.784,0.224,1.447355416114488,0.1094625,241.28064583333332,7.98,1706.0,3687.0,14313.0,45.6146,25908.600000000006,2007-12-15,15,5,Saturday,1,12,Dec,2007,4,349,32.913466666666665,36.89006666666667,34.490319047619046
2007-12-16,2762.218,1.9182069444444443,7.908,0.216,1.3347648053892256,0.08815138888888889,242.6849861111111,7.992222222222222,3410.0,2281.0,12929.0,46.036966666666665,27416.966666666667,2007-12-16,16,6,Sunday,1,12,Dec,2007,4,350,45.6146,37.90973333333333,35.65135238095238
2007-12-17,1798.496,1.2489555555555556,6.796,0.208,1.2526880321436755,0.07306666666666667,242.62617708333335,5.189930555555556,1636.0,243.0,10567.0,29.974933333333336,17528.933333333334,2007-12-17,17,0,Monday,0,12,Dec,2007,4,351,46.036966666666665,29.312566666666665,35.74597619047619
2007-12-18,2623.194,1.8216625,7.226,0.212,1.4329605968954748,0.10005555555555556,242.93998611111112,7.602083333333334,1123.0,5810.0,11093.0,43.7199,25693.9,2007-12-18,18,1,Tuesday,0,12,Dec,2007,4,352,29.974933333333336,38.4184,36.50333333333333
2007-12-19,2196.052,1.5250361111111113,5.892,0.214,1.1690651962249492,0.07592777777777777,242.70109722222224,6.334444444444444,1233.0,2658.0,11679.0,36.60086666666667,21030.86666666667,2007-12-19,19,2,Wednesday,0,12,Dec,2007,4,353,43.7199,26.467699999999997,37.95092857142857
2007-12-20,1949.758,1.353998611111111,5.552,0.206,0.9612903058481324,0.08294027777777778,243.16793750000002,5.613333333333333,1859.0,276.0,13592.0,32.49596666666667,16768.966666666667,2007-12-20,20,3,Thursday,0,12,Dec,2007,4,354,36.60086666666667,30.79576666666667,38.19381428571428
2007-12-21,1982.576,1.3767888888888888,6.486,0.22,1.027067027761624,0.0739375,242.88163194444445,5.713749999999999,1191.0,200.0,12251.0,33.04293333333333,19400.933333333327,2007-12-21,21,4,Friday,0,12,Dec,2007,4,355,32.49596666666667,32.913466666666665,38.21230952380953
2007-12-22,2611.264,1.8133777777777778,8.526,0.22,1.5262298474500224,0.09813472222222222,242.14553472222224,7.593472222222222,3819.0,4550.0,12673.0,43.52106666666667,22479.066666666673,2007-12-22,22,5,Saturday,1,12,Dec,2007,4,356,33.04293333333333,45.6146,37.91323333333333
2007-12-23,2409.048,1.67295,9.686,0.228,1.4362257997545065,0.12241111111111111,242.5579375,6.982777777777779,1971.0,3091.0,11962.0,40.1508,23126.799999999996,2007-12-23,23,6,Sunday,1,12,Dec,2007,4,357,43.52106666666667,46.036966666666665,37.07235238095238
2007-12-24,2257.848,1.56795,6.382,0.224,1.2480006916972126,0.10399583333333333,242.6504236111111,6.549722222222223,2985.0,2316.0,14350.0,37.6308,17979.800000000003,2007-12-24,24,0,Monday,0,12,Dec,2007,4,358,40.1508,29.974933333333336,38.16604761904762
2007-12-25,2694.968,1.8715055555555555,6.756,0.224,1.4607716410587384,0.105425,242.98086805555556,7.790972222222222,4588.0,3368.0,9084.0,44.91613333333333,27876.133333333324,2007-12-25,25,1,Tuesday,0,12,Dec,2007,4,359,37.6308,43.7199,38.3369380952381
2007-12-26,2580.28,1.7918611111111113,6.394,0.23,1.1139651658393186,0.09744027777777778,242.39239583333332,7.426111111111111,1109.0,2773.0,9480.0,43.00466666666667,29642.66666666667,2007-12-26,26,2,Wednesday,0,12,Dec,2007,4,360,44.91613333333333,36.60086666666667,39.25176666666666
2007-12-27,2532.198,1.7584708333333332,7.924,0.244,1.4328214468880152,0.1323486111111111,242.1116111111111,7.395833333333333,4122.0,1490.0,7960.0,42.2033,28631.299999999996,2007-12-27,27,3,Thursday,0,12,Dec,2007,4,361,43.00466666666667,32.49596666666667,40.63852857142857
2007-12-28,3113.052,2.1618416666666667,9.59,0.238,1.9121963918309237,0.1436111111111111,242.28447916666667,9.030555555555555,1980.0,8554.0,15823.0,51.8842,25527.199999999997,2007-12-28,28,4,Friday,0,12,Dec,2007,4,362,42.2033,33.04293333333333,43.3301380952381
2007-12-29,3298.956,2.290941666666667,6.608,0.226,1.2346350064276466,0.13881388888888888,240.55066666666667,9.56,4836.0,2434.0,14906.0,54.982600000000005,32806.600000000006,2007-12-29,29,5,Saturday,1,12,Dec,2007,4,363,51.8842,43.52106666666667,44.967499999999994
2007-12-30,2558.916,1.777025,7.364,0.22,1.5248045439400724,0.12391388888888889,242.0991736111111,7.465694444444445,3595.0,3597.0,13485.0,42.6486,21971.6,2007-12-30,30,6,Sunday,1,12,Dec,2007,4,364,54.982600000000005,40.1508,45.32432857142857
2007-12-31,2216.542,1.5392652777777778,6.158,0.226,1.1981950320049126,0.10106666666666667,241.09479166666668,6.455,0.0,3457.0,14071.0,36.942366666666665,19414.36666666666,2007-12-31,31,0,Monday,0,12,Dec,2007,4,365,42.6486,37.6308,45.22598095238096
2008-01-01,2759.738,1.916484722222222,5.686,0.226,1.0256950665122688,0.09896388888888889,241.0366736111111,7.978611111111111,2461.0,2739.0,12355.0,45.99563333333333,28440.63333333333,2008-01-01,1,1,Tuesday,0,1,Jan,2008,1,1,36.942366666666665,44.91613333333333,45.38019523809525
2008-01-02,1644.106,1.1417402777777779,5.6,0.278,0.7969808957577595,0.07754583333333333,242.41745138888888,4.770416666666667,0.0,3094.0,8987.0,27.401766666666667,15320.766666666666,2008-01-02,2,2,Wednesday,0,1,Jan,2008,1,2,45.99563333333333,43.00466666666667,43.15120952380952
2008-01-03,1510.108,1.048686111111111,5.662,0.234,0.9064998682866804,0.08415416666666667,243.0774583333333,4.401666666666666,1130.0,846.0,6671.0,25.168466666666667,16521.466666666667,2008-01-03,3,3,Thursday,0,1,Jan,2008,1,3,27.401766666666667,42.2033,40.717661904761904
2008-01-04,2291.852,1.5915638888888888,6.324,0.228,1.241769870020967,0.09493472222222221,241.27338194444442,6.715138888888888,1241.0,5326.0,11752.0,38.19753333333333,19878.533333333333,2008-01-04,4,4,Friday,0,1,Jan,2008,1,4,25.168466666666667,51.8842,38.76242380952381
2008-01-05,2183.248,1.5161444444444445,5.326,0.226,1.1007957529685906,0.08990555555555556,238.82294444444443,6.446805555555556,2113.0,286.0,14591.0,36.38746666666667,19397.466666666667,2008-01-05,5,5,Saturday,1,1,Jan,2008,1,5,38.19753333333333,54.982600000000005,36.10597619047619
2008-01-06,1825.184,1.2674888888888889,6.376,0.22,1.1637985109821016,0.08122083333333333,239.40729166666668,5.390138888888889,1966.0,2445.0,7824.0,30.419733333333333,18184.733333333334,2008-01-06,6,6,Sunday,1,1,Jan,2008,1,6,36.38746666666667,42.6486,34.35899523809524
